LOG: HEADERS:
Run,Day,outbreakDuration,versionMajor,versionMinor,versionRelease,destrOccurred,firstDestruction,desnADirFwdCattle,firstDestructionRing,firstDestructionDirFwd,firstDestructionIndFwd,firstDestructionDirBack,firstDestructionIndBack,firstDestructionDet,descAIndFwdSwine,desnAIndFwdSwine,descARing,firstDestructionSwine,firstDestructionCattle,descARingCattle,descA,firstDestructionRingSwine,firstDestructionRingCattle,firstDestructionDirFwdSwine,firstDestructionDirFwdCattle,firstDestructionIndFwdSwine,firstDestructionIndFwdCattle,firstDestructionDirBackSwine,firstDestructionDirBackCattle,firstDestructionIndBackSwine,firstDestructionIndBackCattle,firstDestructionDetSwine,firstDestructionDetCattle,descARingSwine,desnADirBackSwine,desnAIndFwdCattle,descAIndFwd,descADirFwd,desnADirBackCattle,desnU,descAIniCattle,desnURing,desnUDirFwd,desnUIndFwd,desnUDirBack,desnUIndBack,desnUDet,desnUIni,descAIniSwine,descADetCattle,desnUSwine,desnUCattle,descACattle,descADirBack,desnURingSwine,desnURingCattle,desnUDirFwdSwine,desnUDirFwdCattle,desnUIndFwdSwine,desnUIndFwdCattle,desnUDirBackSwine,desnUDirBackCattle,desnUIndBackSwine,desnUIndBackCattle,desnUDetSwine,desnUDetCattle,desnUIniSwine,desnUIniCattle,descASwine,desnAIniCattle,descADirFwdSwine,desnAIniSwine,descU,descADetSwine,descURing,descUDirFwd,descUIndFwd,descUDirBack,descUIndBack,descUDet,descUIni,descAIndBackCattle,descAIndBackSwine,descUSwine,descUCattle,descADirFwdCattle,desnADetCattle,descURingSwine,descURingCattle,descUDirFwdSwine,descUDirFwdCattle,descUIndFwdSwine,descUIndFwdCattle,descUDirBackSwine,descUDirBackCattle,descUIndBackSwine,descUIndBackCattle,descUDetSwine,descUDetCattle,descUIniSwine,descUIniCattle,descAIni,desnADetSwine,descADet,desnAIndBackCattle,desnA,descADirBackCattle,desnARing,desnADirFwd,desnAIndFwd,desnADirBack,desnAIndBack,desnADet,desnAIni,descADirBackSwine,descAIndFwdCattle,desnASwine,desnACattle,descAIndBack,desnAIndBackSwine,desnARingSwine,desnARingCattle,desnADirFwdSwine,expnU,expcADirSwine,expnUDir,expnUInd,expnUAir,expcAAirCattle,expnUSwine,expnUCattle,expcADirCattle,adqcU,expnUDirSwine,expnUDirCattle,expnUIndSwine,expnUIndCattle,expnUAirSwine,expnUAirCattle,expcASwine,expcAIndSwine,expcU,adqcUAir,expcUDir,expcUInd,expcUAir,expcAAirSwine,expcUSwine,expcUCattle,adqnUAir,adqnU,expcUDirSwine,expcUDirCattle,expcUIndSwine,expcUIndCattle,expcUAirSwine,expcUAirCattle,adqnUDir,expcAAir,expnA,adqcUInd,expnADir,expnAInd,expnAAir,expcAIndCattle,expnASwine,expnACattle,adqnUInd,expcADir,expnADirSwine,expnADirCattle,expnAIndSwine,expnAIndCattle,expnAAirSwine,expnAAirCattle,expcACattle,expcAInd,expcA,adqcUDir,tsdUSusc,tsdULat,tsdUSubc,tsdUClin,tsdUNImm,tsdUVImm,tsdUDest,tsdASusc,tsdALat,tsdASubc,tsdAClin,tsdANImm,tsdAVImm,tsdADest,tsdUSuscSwine,tsdUSuscCattle,tsdULatSwine,tsdULatCattle,tsdUSubcSwine,tsdUSubcCattle,tsdUClinSwine,tsdUClinCattle,tsdUNImmSwine,tsdUNImmCattle,tsdUVImmSwine,tsdUVImmCattle,tsdUDestSwine,tsdUDestCattle,tsdASuscSwine,tsdASuscCattle,tsdALatSwine,tsdALatCattle,tsdASubcSwine,tsdASubcCattle,tsdAClinSwine,tsdAClinCattle,tsdANImmSwine,tsdANImmCattle,tsdAVImmSwine,tsdAVImmCattle,tsdADestSwine,tsdADestCattle,diseaseDuration,deswU,deswUSwine,deswUCattle,deswA,deswASwine,deswACattle,deswUMax,deswUMaxDay,deswAMax,deswAMaxDay,deswUTimeMax,deswUTimeAvg,deswUDaysInQueue,deswADaysInQueue,zoneAreaHighRisk,zoneAreaMediumRisk,zonePerimeterHighRisk,zonePerimeterMediumRisk,numSeparateAreasHighRisk,numSeparateAreasMediumRisk,unitsInZoneHighRisk,unitsInZoneMediumRisk,unitsInZoneBackground,unitsInZoneHighRiskSwine,unitsInZoneHighRiskCattle,unitsInZoneMediumRiskSwine,unitsInZoneMediumRiskCattle,unitsInZoneBackgroundSwine,unitsInZoneBackgroundCattle,unitDaysInZoneHighRisk,unitDaysInZoneMediumRisk,unitDaysInZoneBackground,unitDaysInZoneHighRiskSwine,unitDaysInZoneHighRiskCattle,unitDaysInZoneMediumRiskSwine,unitDaysInZoneMediumRiskCattle,unitDaysInZoneBackgroundSwine,unitDaysInZoneBackgroundCattle,animalDaysInZoneHighRisk,animalDaysInZoneMediumRisk,animalDaysInZoneBackground,animalDaysInZoneHighRiskSwine,animalDaysInZoneHighRiskCattle,animalDaysInZoneMediumRiskSwine,animalDaysInZoneMediumRiskCattle,animalDaysInZoneBackgroundSwine,animalDaysInZoneBackgroundCattle,infnU,firstDetAInf,infnUDir,infnUInd,infnUAir,infnUIni,infnUSwine,infnUCattle,infcAAirCattle,infcADirCattle,infnUDirSwine,infnUDirCattle,infnUIndSwine,infnUIndCattle,infnUAirSwine,infnUAirCattle,infnUIniSwine,infnUIniCattle,infcU,firstDetUInf,infcUDir,infcUInd,infcUAir,infcUIni,infcUSwine,infcUCattle,infcAAirSwine,infcADirSwine,infcUDirSwine,infcUDirCattle,infcUIndSwine,infcUIndCattle,infcUAirSwine,infcUAirCattle,infcUIniSwine,infcUIniCattle,infnA,infcAIniCattle,infnADir,infnAInd,infnAAir,infnAIni,infnASwine,infnACattle,infcAIndCattle,infcAIndSwine,infnADirSwine,infnADirCattle,infnAIndSwine,infnAIndCattle,infnAAirSwine,infnAAirCattle,infnAIniSwine,infnAIniCattle,infcA,infcAIniSwine,infcADir,infcAInd,infcAAir,infcAIni,infcASwine,infcACattle
4,10,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,75191,75,0,1,0,76,0,0,287,75,0,0,0,1,0,76062,803,311,0,302,8,1,68,311,0,0,70,302,0,8,0,1,0,70,68,18190,5,18122,0,68,0,18190,0,0,75191,18122,0,0,0,68,0,0,803,76062,282,3930,25,1,0,1,0,0,1.14954e+06,6557,75,0,657,0,0,433,3497,25,0,1,0,0,0,1,0,0,0,0,0,125713,1.02382e+06,6557,0,75,0,0,0,657,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,39570,0,0,0,0,4600,34970,0,0,1.15683e+07,0,0,0,0,1.33002e+06,1.02382e+07,4,,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,30,,29,1,0,1,30,0,0,7685,29,0,1,0,0,0,1,0,1213,0,1213,0,0,0,1213,0,0,160,1213,0,0,0,0,0,0,0,7845,657,7685,160,0,657,7845,0
4,11,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,97240,81,1,1,0,83,0,0,368,81,0,1,0,1,0,98212,836,394,0,383,9,2,136,394,0,0,81,383,0,9,0,2,0,81,136,22150,5,22049,33,68,0,22150,0,0,97240,22049,0,33,0,68,0,0,836,98212,363,3926,28,2,0,1,0,0,1.14832e+06,7644,201,0,657,0,0,429,3497,28,0,2,0,0,0,1,0,0,0,0,0,124500,1.02382e+06,7644,0,201,0,0,0,657,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,43527,0,0,0,0,5060,38467,0,0,1.27251e+07,0,0,0,0,1.46302e+06,1.12621e+07,4,,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,34,,33,1,0,1,34,0,0,9166,33,0,1,0,0,0,1,0,1481,0,1481,0,0,0,1481,0,0,160,1481,0,0,0,0,0,0,0,9326,657,9166,160,0,657,9326,0
4,12,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,115433,87,1,1,0,89,0,0,450,87,0,1,0,1,0,116588,951,483,0,470,10,3,204,483,0,0,82,470,0,10,0,3,0,82,204,18376,5,18193,115,68,0,18376,0,0,115433,18193,0,115,0,68,0,0,951,116588,445,3922,31,1,2,1,0,0,1.14684e+06,8932,193,201,657,0,0,425,3497,31,0,1,0,2,0,1,0,0,0,0,0,123019,1.02382e+06,8932,0,193,0,201,0,657,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,47484,0,0,0,0,5520,41964,0,0,1.38819e+07,0,0,0,0,1.59602e+06,1.22859e+07,4,,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,38,,37,1,0,1,38,0,0,10512,37,0,1,0,0,0,1,0,1346,0,1346,0,0,0,1346,0,0,160,1346,0,0,0,0,0,0,0,10672,657,10512,160,0,657,10672,0
4,13,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,137074,85,7,1,0,93,0,0,536,85,0,7,0,1,0,140416,3070,576,0,555,17,4,272,576,0,0,86,555,0,17,0,4,0,83,272,23828,8,21641,2119,68,0,23828,0,3,137074,21641,0,2119,0,68,0,0,3070,140416,528,3918,33,3,2,1,0,0,1.1455e+06,10111,360,201,657,0,0,421,3497,33,0,3,0,2,0,1,0,0,0,0,0,121673,1.02382e+06,10111,0,360,0,201,0,657,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,51441,0,0,0,0,5980,45461,0,0,1.50387e+07,0,0,0,0,1.72903e+06,1.33097e+07,2,,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,40,,38,2,0,1,40,0,0,10624,38,0,2,0,0,0,1,0,169,0,112,57,0,0,169,0,0,217,112,0,57,0,0,0,0,0,10841,657,10624,217,0,657,10841,0
4,14,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,162762,86,4,1,0,91,0,0,622,86,0,4,0,1,0,167794,4692,667,0,641,21,5,340,667,0,0,86,641,0,21,0,5,0,84,340,27378,10,25688,1622,68,0,27378,0,2,162762,25688,0,1622,0,68,0,0,4692,167794,612,3916,35,0,5,1,0,0,1.14533e+06,10280,0,561,657,0,0,419,3497,35,0,0,0,5,0,1,0,0,0,0,0,121504,1.02382e+06,10280,0,0,0,561,0,657,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,55398,0,0,0,0,6440,48958,0,0,1.61956e+07,0,0,0,0,1.86203e+06,1.43335e+07,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,38,2,0,1,40,0,0,10624,38,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,10841,657,10624,217,0,657,10841,0
4,15,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,185549,94,5,2,0,101,0,0,711,94,0,5,0,2,0,193352,6415,768,1,735,26,7,1388,768,0,1,89,735,0,26,0,7,0,86,1388,25558,12,22787,1723,1048,0,25558,0,2,185549,22787,0,1723,0,1048,0,0,6415,193352,698,3916,34,1,5,1,0,0,1.14533e+06,9923,357,561,657,0,0,419,3497,34,0,1,0,5,0,1,0,0,0,0,0,121504,1.02382e+06,9923,0,357,0,561,0,657,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,59355,0,0,0,0,6900,52455,0,0,1.73524e+07,0,0,0,0,1.99503e+06,1.53574e+07,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,38,2,0,1,40,0,0,10624,38,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,10841,657,10624,217,0,657,10841,0
4,16,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,207561,96,10,2,0,108,0,0,807,96,0,10,0,2,0,218233,8236,876,2,831,36,9,2436,876,0,1,96,831,0,36,0,9,0,88,2436,24881,19,22012,1821,1048,0,24881,0,7,207561,22012,0,1821,0,1048,0,0,8236,218233,786,3916,33,1,6,1,0,0,1.14533e+06,9905,18,918,657,0,0,419,3497,33,0,1,0,6,0,1,0,0,0,0,0,121504,1.02382e+06,9905,0,18,0,918,0,657,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,63312,0,0,0,0,7360,55952,0,0,1.85092e+07,0,0,0,0,2.12803e+06,1.63812e+07,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,38,2,0,1,40,0,0,10624,38,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,10841,657,10624,217,0,657,10841,0
4,17,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,235263,111,8,5,0,124,0,0,921,111,0,8,0,5,0,250566,10485,1000,5,942,44,14,4818,1000,0,3,114,942,0,44,0,14,0,105,4818,32333,25,27702,2249,2382,0,32333,0,6,235263,27702,0,2249,0,2382,0,0,10485,250566,891,3916,28,3,8,2,0,0,1.14533e+06,7845,1248,1622,783,0,0,419,3497,28,0,3,0,8,0,2,0,0,0,0,0,121504,1.02382e+06,7845,0,1248,0,1622,0,783,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,67269,0,0,0,0,7820,59449,0,0,1.9666e+07,0,0,0,0,2.26103e+06,1.7405e+07,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,41,,39,2,0,1,41,0,0,10641,39,0,2,0,0,0,1,0,17,0,17,0,0,0,17,0,0,217,17,0,0,0,0,0,0,0,10858,657,10641,217,0,657,10858,0
4,18,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,256991,92,10,5,0,107,0,0,1019,92,0,10,0,5,0,276299,12108,1107,6,1034,54,19,7200,1107,0,1,98,1034,0,54,0,19,0,89,7200,25733,33,21728,1623,2382,0,25733,0,8,256991,21728,0,1623,0,2382,0,0,12108,276299,980,3915,28,1,11,2,0,0,1.14531e+06,7577,285,2870,783,0,0,418,3497,28,0,1,0,11,0,2,0,0,0,0,0,121487,1.02382e+06,7577,0,285,0,2870,0,783,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,71226,0,0,0,0,8280,62946,0,0,2.08229e+07,0,0,0,0,2.39404e+06,1.84288e+07,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,42,,40,2,0,1,42,0,0,10935,40,0,2,0,0,0,1,0,294,0,294,0,0,0,294,0,0,217,294,0,0,0,0,0,0,0,11152,657,10935,217,0,657,11152,0
4,19,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,288714,132,16,6,0,154,0,0,1156,132,0,16,0,6,0,317212,18852,1261,9,1166,70,25,9646,1261,0,3,137,1166,0,70,0,25,0,125,9646,40913,42,31723,6744,2446,0,40913,0,9,288714,31723,0,6744,0,2446,0,0,18852,317212,1105,3914,27,2,12,2,0,0,1.14502e+06,7475,396,3155,783,0,0,417,3497,27,0,2,0,12,0,2,0,0,0,0,0,121193,1.02382e+06,7475,0,396,0,3155,0,783,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,75183,0,0,0,0,8740,66443,0,0,2.19797e+07,0,0,0,0,2.52704e+06,1.94527e+07,2,,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,44,,41,3,0,1,44,0,0,11034,41,0,3,0,0,0,1,0,445,0,99,346,0,0,445,0,0,563,99,0,346,0,0,0,0,0,11597,657,11034,563,0,657,11597,0
4,20,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,315119,113,23,15,0,151,0,0,1280,113,0,23,0,15,0,352667,24094,1412,10,1279,93,40,13454,1412,0,1,124,1279,0,93,0,40,0,109,13454,35455,56,26405,5242,3808,0,35455,0,14,315119,26405,0,5242,0,3808,0,0,24094,352667,1214,3912,24,6,13,2,0,0,1.14457e+06,6795,1204,3472,783,0,0,415,3497,24,0,6,0,13,0,2,0,0,0,0,0,120748,1.02382e+06,6795,0,1204,0,3472,0,783,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,79140,0,0,0,0,9200,69940,0,0,2.31365e+07,0,0,0,0,2.66004e+06,2.04765e+07,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,,41,3,0,1,44,0,0,11034,41,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,11597,657,11034,563,0,657,11597,0
4,21,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,347929,120,23,16,0,159,0,0,1413,120,0,23,0,16,0,396170,30327,1571,13,1399,116,56,17914,1571,0,3,133,1399,0,116,0,56,0,113,17914,43503,73,32810,6233,4460,0,43503,0,17,347929,32810,0,6233,0,4460,0,0,30327,396170,1327,3912,22,2,18,3,0,0,1.14457e+06,5664,1131,4483,976,0,0,415,3497,22,0,2,0,18,0,3,0,0,0,0,0,120748,1.02382e+06,5664,0,1131,0,4483,0,976,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,83097,0,0,0,0,9660,73437,0,0,2.42933e+07,0,0,0,0,2.79304e+06,2.15003e+07,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,46,,43,3,0,1,46,0,0,11328,43,0,3,0,0,0,1,0,294,0,294,0,0,0,294,0,0,563,294,0,0,0,0,0,0,0,11891,657,11328,563,0,657,11891,0
4,22,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,383166,129,33,27,0,189,0,0,1561,129,0,33,0,27,0,449807,40237,1760,25,1528,149,83,26404,1760,0,12,148,1528,0,149,0,83,0,122,26404,53637,87,35237,9910,8490,0,53637,0,14,383166,35237,0,9910,0,8490,0,0,40237,449807,1449,3910,16,9,19,3,0,0,1.14428e+06,3906,2288,5378,976,0,0,413,3497,16,0,9,0,19,0,3,0,0,0,0,0,120454,1.02382e+06,3906,0,2288,0,5378,0,976,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,87054,0,0,0,0,10120,76934,0,0,2.54502e+07,0,0,0,0,2.92604e+06,2.25241e+07,2,,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,48,,45,3,0,1,48,0,0,11800,45,0,3,0,0,0,1,0,472,0,472,0,0,0,472,0,0,563,472,0,0,0,0,0,0,0,12363,657,11800,563,0,657,12363,0
4,23,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,409333,100,39,31,0,170,0,0,1688,100,0,39,0,31,0,495982,50252,1930,38,1628,188,114,36397,1930,0,13,127,1628,0,188,0,114,0,97,36397,46175,104,26167,10015,9993,0,46175,0,17,409333,26167,0,10015,0,9993,0,0,50252,495982,1546,3908,16,1,29,3,0,0,1.14381e+06,3708,519,7817,976,0,0,411,3497,16,0,1,0,29,0,3,0,0,0,0,0,119982,1.02382e+06,3708,0,519,0,7817,0,976,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,91011,0,0,0,0,10580,80431,0,0,2.6607e+07,0,0,0,0,3.05905e+06,2.3548e+07,3,,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,51,,48,3,0,1,51,0,0,13322,48,0,3,0,0,0,1,0,1522,0,1522,0,0,0,1522,0,0,563,1522,0,0,0,0,0,0,0,13885,657,13322,563,0,657,13885,0
4,24,,3,5,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,440161,114,26,33,0,173,0,0,1820,114,0,26,0,33,0,542021,55175,2103,52,1742,214,147,46685,2103,0,14,132,1742,0,214,0,147,0,110,46685,46039,112,30828,4923,10288,0,46039,0,8,440161,30828,0,4923,0,10288,0,0,55175,542021,1656,3905,17,2,28,5,0,0,1.14228e+06,4559,671,8209,1103,0,0,408,3497,17,0,2,0,28,0,5,0,0,0,0,0,118460,1.02382e+06,4559,0,671,0,8209,0,1103,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,94968,0,0,0,0,11040,83928,0,0,2.77638e+07,0,0,0,0,3.19205e+06,2.45718e+07,1,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,52,,49,3,0,1,52,0,0,13390,49,0,3,0,0,0,1,0,68,0,68,0,0,0,68,0,0,563,68,0,0,0,0,0,0,0,13953,657,13390,563,0,657,13953,0
