LOG: HEADERS:
Run,Day,outbreakDuration,versionMajor,versionMinor,versionRelease,infnU,firstDetAInf,infnUDir,infnUInd,infnUAir,infnUIni,infnUSwine,infnUCattle,infcAAirCattle,infcADirCattle,infnUDirSwine,infnUDirCattle,infnUIndSwine,infnUIndCattle,infnUAirSwine,infnUAirCattle,infnUIniSwine,infnUIniCattle,infcU,firstDetUInf,infcUDir,infcUInd,infcUAir,infcUIni,infcUSwine,infcUCattle,infcAAirSwine,infcADirSwine,infcUDirSwine,infcUDirCattle,infcUIndSwine,infcUIndCattle,infcUAirSwine,infcUAirCattle,infcUIniSwine,infcUIniCattle,infnA,infcAIniCattle,infnADir,infnAInd,infnAAir,infnAIni,infnASwine,infnACattle,infcAIndCattle,infcAIndSwine,infnADirSwine,infnADirCattle,infnAIndSwine,infnAIndCattle,infnAAirSwine,infnAAirCattle,infnAIniSwine,infnAIniCattle,infcA,infcAIniSwine,infcADir,infcAInd,infcAAir,infcAIni,infcASwine,infcACattle,expnU,expcADirSwine,expnUDir,expnUInd,expnUAir,expcAAirCattle,expnUSwine,expnUCattle,expcADirCattle,adqcU,expnUDirSwine,expnUDirCattle,expnUIndSwine,expnUIndCattle,expnUAirSwine,expnUAirCattle,expcASwine,expcAIndSwine,expcU,adqcUAir,expcUDir,expcUInd,expcUAir,expcAAirSwine,expcUSwine,expcUCattle,adqnUAir,adqnU,expcUDirSwine,expcUDirCattle,expcUIndSwine,expcUIndCattle,expcUAirSwine,expcUAirCattle,adqnUDir,expcAAir,expnA,adqcUInd,expnADir,expnAInd,expnAAir,expcAIndCattle,expnASwine,expnACattle,adqnUInd,expcADir,expnADirSwine,expnADirCattle,expnAIndSwine,expnAIndCattle,expnAAirSwine,expnAAirCattle,expcACattle,expcAInd,expcA,adqcUDir,zoneAreaHighRisk,zoneAreaMediumRisk,zonePerimeterHighRisk,zonePerimeterMediumRisk,numSeparateAreasHighRisk,numSeparateAreasMediumRisk,unitsInZoneHighRisk,unitsInZoneMediumRisk,unitsInZoneBackground,unitsInZoneHighRiskSwine,unitsInZoneHighRiskCattle,unitsInZoneMediumRiskSwine,unitsInZoneMediumRiskCattle,unitsInZoneBackgroundSwine,unitsInZoneBackgroundCattle,unitDaysInZoneHighRisk,unitDaysInZoneMediumRisk,unitDaysInZoneBackground,unitDaysInZoneHighRiskSwine,unitDaysInZoneHighRiskCattle,unitDaysInZoneMediumRiskSwine,unitDaysInZoneMediumRiskCattle,unitDaysInZoneBackgroundSwine,unitDaysInZoneBackgroundCattle,animalDaysInZoneHighRisk,animalDaysInZoneMediumRisk,animalDaysInZoneBackground,animalDaysInZoneHighRiskSwine,animalDaysInZoneHighRiskCattle,animalDaysInZoneMediumRiskSwine,animalDaysInZoneMediumRiskCattle,animalDaysInZoneBackgroundSwine,animalDaysInZoneBackgroundCattle,tsdUSusc,tsdULat,tsdUSubc,tsdUClin,tsdUNImm,tsdUVImm,tsdUDest,tsdASusc,tsdALat,tsdASubc,tsdAClin,tsdANImm,tsdAVImm,tsdADest,tsdUSuscSwine,tsdUSuscCattle,tsdULatSwine,tsdULatCattle,tsdUSubcSwine,tsdUSubcCattle,tsdUClinSwine,tsdUClinCattle,tsdUNImmSwine,tsdUNImmCattle,tsdUVImmSwine,tsdUVImmCattle,tsdUDestSwine,tsdUDestCattle,tsdASuscSwine,tsdASuscCattle,tsdALatSwine,tsdALatCattle,tsdASubcSwine,tsdASubcCattle,tsdAClinSwine,tsdAClinCattle,tsdANImmSwine,tsdANImmCattle,tsdAVImmSwine,tsdAVImmCattle,tsdADestSwine,tsdADestCattle,diseaseDuration,deswU,deswUSwine,deswUCattle,deswA,deswASwine,deswACattle,deswUMax,deswUMaxDay,deswAMax,deswAMaxDay,deswUTimeMax,deswUTimeAvg,deswUDaysInQueue,deswADaysInQueue,destrOccurred,firstDestruction,desnADirFwdCattle,firstDestructionRing,firstDestructionDirFwd,firstDestructionIndFwd,firstDestructionDirBack,firstDestructionIndBack,firstDestructionDet,descAIndFwdSwine,desnAIndFwdSwine,descARing,firstDestructionSwine,firstDestructionCattle,descARingCattle,descA,firstDestructionRingSwine,firstDestructionRingCattle,firstDestructionDirFwdSwine,firstDestructionDirFwdCattle,firstDestructionIndFwdSwine,firstDestructionIndFwdCattle,firstDestructionDirBackSwine,firstDestructionDirBackCattle,firstDestructionIndBackSwine,firstDestructionIndBackCattle,firstDestructionDetSwine,firstDestructionDetCattle,descARingSwine,desnADirBackSwine,desnAIndFwdCattle,descAIndFwd,descADirFwd,desnADirBackCattle,desnU,descAIniCattle,desnURing,desnUDirFwd,desnUIndFwd,desnUDirBack,desnUIndBack,desnUDet,desnUIni,descAIniSwine,descADetCattle,desnUSwine,desnUCattle,descACattle,descADirBack,desnURingSwine,desnURingCattle,desnUDirFwdSwine,desnUDirFwdCattle,desnUIndFwdSwine,desnUIndFwdCattle,desnUDirBackSwine,desnUDirBackCattle,desnUIndBackSwine,desnUIndBackCattle,desnUDetSwine,desnUDetCattle,desnUIniSwine,desnUIniCattle,descASwine,desnAIniCattle,descADirFwdSwine,desnAIniSwine,descU,descADetSwine,descURing,descUDirFwd,descUIndFwd,descUDirBack,descUIndBack,descUDet,descUIni,descAIndBackCattle,descAIndBackSwine,descUSwine,descUCattle,descADirFwdCattle,desnADetCattle,descURingSwine,descURingCattle,descUDirFwdSwine,descUDirFwdCattle,descUIndFwdSwine,descUIndFwdCattle,descUDirBackSwine,descUDirBackCattle,descUIndBackSwine,descUIndBackCattle,descUDetSwine,descUDetCattle,descUIniSwine,descUIniCattle,descAIni,desnADetSwine,descADet,desnAIndBackCattle,desnA,descADirBackCattle,desnARing,desnADirFwd,desnAIndFwd,desnADirBack,desnAIndBack,desnADet,desnAIni,descADirBackSwine,descAIndFwdCattle,desnASwine,desnACattle,descAIndBack,desnAIndBackSwine,desnARingSwine,desnARingCattle,desnADirFwdSwine
1,159,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,45,7.16848e+06,32,12,1,0,45,0,0,26598,32,0,12,0,1,0,9.51747e+06,1.2687e+06,32436,1246,24405,4359,3672,1.08029e+06,32436,0,1,40,24405,0,4359,0,3672,0,31,1.08029e+06,21891,2178,16302,4693,896,0,21891,0,8,7.16848e+06,16302,0,4693,0,896,0,0,1.2687e+06,9.51747e+06,23174,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,629163,0,0,0,0,73140,556023,0,0,1.83935e+08,0,0,0,0,2.11473e+07,1.62788e+08,3520,2,1,9,425,0,0,1.03009e+06,1492,368,2048,122830,0,0,23,3497,2,0,1,0,9,0,425,0,0,0,0,0,6264,1.02382e+06,1492,0,368,0,2048,0,122830,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,160,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,30,7.17712e+06,23,7,0,0,30,0,0,26622,23,0,7,0,0,0,9.52832e+06,1.27091e+06,32466,1246,24428,4366,3672,1.08029e+06,32466,0,0,24,24428,0,4366,0,3672,0,21,1.08029e+06,10846,2181,8635,2211,0,0,10846,0,3,7.17712e+06,8635,0,2211,0,0,0,0,1.27091e+06,9.52832e+06,23195,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,633120,0,0,0,0,73600,559520,0,0,1.85092e+08,0,0,0,0,2.12803e+07,1.63812e+08,3520,2,0,7,428,0,0,1.03009e+06,1492,0,1854,123392,0,0,23,3497,2,0,0,0,7,0,428,0,0,0,0,0,6264,1.02382e+06,1492,0,0,0,1854,0,123392,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,161,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,29,7.18326e+06,24,5,0,0,29,0,0,26647,24,0,5,0,0,0,9.53561e+06,1.27206e+06,32495,1246,24452,4371,3672,1.08029e+06,32495,0,0,25,24452,0,4371,0,3672,0,23,1.08029e+06,7292,2183,6141,1151,0,0,7292,0,2,7.18326e+06,6141,0,1151,0,0,0,0,1.27206e+06,9.53561e+06,23218,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,637077,0,0,0,0,74060,563017,0,0,1.86249e+08,0,0,0,0,2.14133e+07,1.64836e+08,3520,2,0,6,429,0,0,1.03009e+06,1492,0,1726,123520,0,0,23,3497,2,0,0,0,6,0,429,0,0,0,0,0,6264,1.02382e+06,1492,0,0,0,1726,0,123520,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,162,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,29,7.19197e+06,21,7,1,0,29,0,0,26669,21,0,7,0,1,0,9.54636e+06,1.27326e+06,32524,1246,24473,4378,3673,1.08114e+06,32524,0,0,22,24473,0,4378,0,3673,0,20,1.08114e+06,10752,2185,8710,1198,844,0,10752,0,2,7.19197e+06,8710,0,1198,0,844,0,0,1.27326e+06,9.54636e+06,23238,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,641034,0,0,0,0,74520,566514,0,0,1.87406e+08,0,0,0,0,2.15463e+07,1.65859e+08,3520,1,1,5,430,0,0,1.03009e+06,844,648,1573,123673,0,0,23,3497,1,0,1,0,5,0,430,0,0,0,0,0,6264,1.02382e+06,844,0,648,0,1573,0,123673,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,163,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,27,7.20087e+06,17,8,2,0,27,0,0,26685,17,0,8,0,2,0,9.5604e+06,1.2769e+06,32551,1246,24490,4386,3675,1.08263e+06,32551,0,0,16,24490,0,4386,0,3675,0,13,1.08263e+06,14033,2188,8900,3641,1492,0,14033,0,3,7.20087e+06,8900,0,3641,0,1492,0,0,1.2769e+06,9.5604e+06,23251,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,644991,0,0,0,0,74980,570011,0,0,1.88563e+08,0,0,0,0,2.16793e+07,1.66883e+08,3520,0,0,6,431,0,0,1.03009e+06,0,0,2940,123798,0,0,23,3497,0,0,0,0,6,0,431,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,2940,0,123798,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,164,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,18,7.20815e+06,13,3,2,0,18,0,0,26699,13,0,3,0,2,0,9.57103e+06,1.27876e+06,32569,1247,24503,4389,3677,1.08412e+06,32569,0,1,14,24503,0,4389,0,3677,0,12,1.08412e+06,10634,2189,7277,1865,1492,0,10634,0,1,7.20815e+06,7277,0,1865,0,1492,0,0,1.27876e+06,9.57103e+06,23263,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,648948,0,0,0,0,75440,573508,0,0,1.89719e+08,0,0,0,0,2.18123e+07,1.67907e+08,3520,0,0,6,431,0,0,1.03009e+06,0,0,2940,123798,0,0,23,3497,0,0,0,0,6,0,431,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,2940,0,123798,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,165,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,20,7.216e+06,14,4,2,0,20,0,0,26713,14,0,4,0,2,0,9.58293e+06,1.28132e+06,32589,1247,24517,4393,3679,1.08561e+06,32589,0,0,14,24517,0,4393,0,3679,0,13,1.08561e+06,11900,2190,7853,2555,1492,0,11900,0,1,7.216e+06,7853,0,2555,0,1492,0,0,1.28132e+06,9.58293e+06,23276,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,652905,0,0,0,0,75900,577005,0,0,1.90876e+08,0,0,0,0,2.19453e+07,1.68931e+08,3520,0,0,4,433,0,0,1.03009e+06,0,0,1971,124767,0,0,23,3497,0,0,0,0,4,0,433,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,1971,0,124767,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,166,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,14,7.22247e+06,10,2,2,0,14,0,0,26725,10,0,2,0,2,0,9.5919e+06,1.28233e+06,32603,1248,24527,4395,3681,1.0871e+06,32603,0,1,12,24527,0,4395,0,3681,0,10,1.0871e+06,8970,2191,6467,1011,1492,0,8970,0,1,7.22247e+06,6467,0,1011,0,1492,0,0,1.28233e+06,9.5919e+06,23286,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,656862,0,0,0,0,76360,580502,0,0,1.92033e+08,0,0,0,0,2.20783e+07,1.69955e+08,3520,0,0,4,433,0,0,1.03009e+06,0,0,1971,124767,0,0,23,3497,0,0,0,0,4,0,433,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,1971,0,124767,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,167,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,21,7.23144e+06,15,4,2,0,21,0,0,26741,15,0,4,0,2,0,9.60352e+06,1.28348e+06,32624,1248,24542,4399,3683,1.0886e+06,32624,0,0,16,24542,0,4399,0,3683,0,14,1.0886e+06,11617,2193,8976,1149,1492,0,11617,0,2,7.23144e+06,8976,0,1149,0,1492,0,0,1.28348e+06,9.60352e+06,23300,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,660819,0,0,0,0,76820,583999,0,0,1.9319e+08,0,0,0,0,2.22113e+07,1.70979e+08,3520,0,0,4,433,0,0,1.03009e+06,0,0,1971,124767,0,0,23,3497,0,0,0,0,4,0,433,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,1971,0,124767,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,168,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,13,7.23774e+06,9,2,2,0,13,0,0,26750,9,0,2,0,2,0,9.61285e+06,1.28502e+06,32637,1248,24551,4401,3685,1.09009e+06,32637,0,0,9,24551,0,4401,0,3685,0,9,1.09009e+06,9329,2193,6293,1544,1492,0,9329,0,0,7.23774e+06,6293,0,1544,0,1492,0,0,1.28502e+06,9.61285e+06,23309,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,664776,0,0,0,0,77280,587496,0,0,1.94347e+08,0,0,0,0,2.23443e+07,1.72002e+08,3520,0,0,3,434,0,0,1.03009e+06,0,0,1860,124878,0,0,23,3497,0,0,0,0,3,0,434,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,1860,0,124878,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,169,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,18,7.24644e+06,11,5,2,0,18,0,0,26764,11,0,5,0,2,0,9.62624e+06,1.28821e+06,32655,1248,24562,4406,3687,1.09158e+06,32655,0,0,14,24562,0,4406,0,3687,0,11,1.09158e+06,13389,2196,8706,3191,1492,0,13389,0,3,7.24644e+06,8706,0,3191,0,1492,0,0,1.28821e+06,9.62624e+06,23320,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,668733,0,0,0,0,77740,590993,0,0,1.95504e+08,0,0,0,0,2.24773e+07,1.73026e+08,3520,0,0,3,434,0,0,1.03009e+06,0,0,1860,124878,0,0,23,3497,0,0,0,0,3,0,434,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,1860,0,124878,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,170,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,13,7.25366e+06,9,2,2,0,13,0,0,26775,9,0,2,0,2,0,9.63643e+06,1.28971e+06,32668,1248,24571,4408,3689,1.09307e+06,32668,0,0,11,24571,0,4408,0,3689,0,9,1.09307e+06,10198,2198,7212,1494,1492,0,10198,0,2,7.25366e+06,7212,0,1494,0,1492,0,0,1.28971e+06,9.63643e+06,23329,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,672690,0,0,0,0,78200,594490,0,0,1.9666e+08,0,0,0,0,2.26103e+07,1.7405e+08,3520,0,0,3,434,0,0,1.03009e+06,0,0,1860,124878,0,0,23,3497,0,0,0,0,3,0,434,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,1860,0,124878,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,171,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,11,7.25878e+06,7,2,2,0,11,0,0,26784,7,0,2,0,2,0,9.64479e+06,1.29145e+06,32679,1248,24578,4410,3691,1.09456e+06,32679,0,0,9,24578,0,4410,0,3691,0,7,1.09456e+06,8356,2200,5124,1740,1492,0,8356,0,2,7.25878e+06,5124,0,1740,0,1492,0,0,1.29145e+06,9.64479e+06,23336,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,676647,0,0,0,0,78660,597987,0,0,1.97817e+08,0,0,0,0,2.27433e+07,1.75074e+08,3520,0,0,2,435,0,0,1.03009e+06,0,0,1492,125246,0,0,23,3497,0,0,0,0,2,0,435,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,1492,0,125246,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,172,,3,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,,404,32,0,1,436,0,0,115397,404,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10684,0,0,0,0,0,0,0,0,126081,657,115397,10684,0,657,126081,0,3,7.26008e+06,2,0,1,0,3,0,0,26786,2,0,0,0,1,0,9.64673e+06,1.29145e+06,32682,1248,24580,4410,3692,1.09521e+06,32682,0,0,2,24580,0,4410,0,3692,0,2,1.09521e+06,1944,2200,1296,0,648,0,1944,0,0,7.26008e+06,1296,0,0,0,648,0,0,1.29145e+06,9.64673e+06,23338,0,0,0,0,0,0,0,0,3957,0,0,0,0,460,3497,0,0,680604,0,0,0,0,79120,601484,0,0,1.98974e+08,0,0,0,0,2.28763e+07,1.76098e+08,3520,0,0,1,436,0,0,1.03009e+06,0,0,844,125894,0,0,23,3497,0,0,0,0,1,0,436,0,0,0,0,0,6264,1.02382e+06,0,0,0,0,844,0,125894,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,,,0,0,0,,0,,,,,,,0,0,0,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
